accuracy,dice,f1,fn,fp,id,iou,precision,recall,subset,target,tn,tp
0.9966452205881638,0.17543240380911698,0.17543238780160822,4672.0,0.0,Colour1/Color1_000783,0.09615012574780131,0.9999999997987927,0.09615012574780131,Colour1,point,1387471.0,497.0
0.9905330882352231,0.8735371983262925,0.8735371489830742,614.0,12570.0,Colour1/Color1_000783,0.7754691917286429,0.7836637752981143,0.986694981362168,Colour1,meniscus,1333922.0,45534.0
0.9871783088234586,0.8375516293956972,0.8375515796145078,5286.0,12570.0,Colour1/Color1_000783,0.7205065193220522,0.7854985409791889,0.8969931991330417,Colour1,all,1328753.0,46031.0
0.996287626378605,0.16505167958389774,0.16505166443816846,5170.0,0.0,Colour1/Color1_000221,0.08994895264759815,0.9999999998043052,0.08994895264759815,Colour1,point,1386959.0,511.0
0.9987175436580166,0.9214461646687129,0.9214461146653781,850.0,936.0,Colour1/Color1_000221,0.85433488295527,0.917973884839909,0.9249448123538636,Colour1,meniscus,1380379.0,10475.0
0.9950051700366933,0.7595409292009142,0.7595408807426365,6020.0,936.0,Colour1/Color1_000221,0.6123063203622099,0.9214896829313748,0.6460072915403622,Colour1,all,1374698.0,10986.0
0.9976174747241932,0.24350205197803235,0.24350203058693964,3318.0,0.0,Colour2/Color2_000831,0.1386292834854977,0.9999999998127341,0.1386292834854977,Colour2,point,1388788.0,534.0
0.992474006203973,0.841463599097213,0.8414635496087144,8588.0,1893.0,Colour2/Color2_000831,0.7263160643390267,0.9362797899524159,0.764085377576672,Colour2,meniscus,1354344.0,27815.0
0.9900914809282378,0.8042611742332237,0.8042611252407746,11906.0,1893.0,Colour2/Color2_000831,0.6726060548527271,0.9374049335330421,0.7042354986940648,Colour2,all,1350492.0,28349.0
0.9967737534466197,0.1817519577457339,0.18175194121891833,4493.0,0.0,Colour2/Color2_000700,0.09995993589543349,0.9999999997995992,0.09995993589543349,Colour2,point,1387648.0,499.0
0.9970085592830167,0.9367388465378917,0.936738796558556,2775.0,1391.0,Colour2/Color2_000700,0.8810054270183347,0.9568481464217253,0.917457390163546,Colour2,meniscus,1357630.0,30844.0
0.9937823127297082,0.8786319994381125,0.8786319497761605,7268.0,1391.0,Colour2/Color2_000700,0.7835358232068808,0.9575059571058914,0.811763487087069,Colour2,all,1352638.0,31343.0
0.9969310087315462,0.19510357815075136,0.19510356053999114,4274.0,0.0,Colour1/Color1_000508,0.10809682804448881,0.9999999998069499,0.10809682804448881,Colour1,point,1387848.0,518.0
0.9968563304227226,0.8954732117254907,0.8954731619571421,3621.0,757.0,Colour1/Color1_000508,0.8107301889204499,0.961199384925878,0.8381603647052911,Colour1,meniscus,1369509.0,18753.0
0.9937873391543405,0.8166716107962523,0.8166715619383231,7895.0,757.0,Colour1/Color1_000508,0.6901479067410731,0.9622029159129108,0.7093793712703034,Colour1,all,1364717.0,19271.0
0.9966897403491932,0.18000711490252566,0.18000709851874191,4610.0,0.0,Colour2/Color2_000021,0.09890539483778528,0.9999999998023715,0.09890539483778528,Colour2,point,1387524.0,506.0
0.9957864200366933,0.8879083094538913,0.8879082595188958,3890.0,1978.0,Colour2/Color2_000021,0.7984128619987,0.9215670724417242,0.8566215767909158,Colour2,meniscus,1363531.0,23241.0
0.9924761603859582,0.8192575726198522,0.8192575232512835,8500.0,1978.0,Colour2/Color2_000021,0.6938495251988492,0.9231098153511249,0.736409588486568,Colour2,all,1358415.0,23747.0
0.9968527401194138,0.1923714759500208,0.19237145855966928,4383.0,0.0,Colour1/Color1_000680,0.10642201834645419,0.9999999998084291,0.10642201834645419,Colour1,point,1387735.0,522.0
0.9949319278491934,0.8885520290527577,0.8885519790772801,4250.0,2808.0,Colour1/Color1_000680,0.7994544524612165,0.9092554291594194,0.8687704563673538,Colour1,meniscus,1357446.0,28136.0
